vict_descent,area,crm_cd,premis_cd,weapon_used_cd,age_group,time_group
1,5,624,501.0,400.0,2.0,2.0
1,1,624,101.0,400.0,4.0,3.0
2,1,624,502.0,400.0,3.0,4.0
1,15,740,122.0,306.0,1.0,3.0
2,6,930,0.0,102.0,2.0,2.0
1,3,230,502.0,400.0,2.0,2.0
1,15,0,101.0,400.0,1.0,2.0
2,3,624,108.0,500.0,3.0,1.0
1,1,0,101.0,207.0,3.0,3.0
2,3,930,501.0,511.0,2.0,2.0
1,18,236,501.0,500.0,3.0,2.0
2,18,230,102.0,400.0,4.0,3.0
1,12,624,102.0,400.0,3.0,4.0
1,13,230,101.0,102.0,5.0,3.0
2,3,626,102.0,400.0,2.0,2.0
2,3,236,109.0,400.0,3.0,2.0
2,12,761,101.0,0.0,3.0,4.0
1,15,230,102.0,0.0,3.0,3.0
1,5,627,501.0,400.0,1.0,4.0
1,8,310,502.0,0.0,1.0,4.0
1,7,761,104.0,200.0,2.0,4.0
1,17,624,0.0,400.0,5.0,4.0
1,12,0,501.0,0.0,5.0,4.0
1,19,860,101.0,400.0,2.0,1.0
1,15,626,104.0,400.0,3.0,4.0
2,12,627,501.0,0.0,1.0,4.0
1,1,0,210.0,400.0,3.0,3.0
1,1,626,502.0,400.0,1.0,4.0
1,17,0,101.0,500.0,2.0,4.0
2,12,230,102.0,212.0,3.0,2.0
1,12,210,0.0,0.0,1.0,3.0
1,12,210,101.0,511.0,2.0,4.0
1,4,210,103.0,500.0,2.0,4.0
1,16,624,502.0,400.0,2.0,4.0
1,3,624,501.0,400.0,5.0,3.0
1,7,210,102.0,102.0,1.0,4.0
1,15,230,101.0,400.0,2.0,3.0
1,12,210,501.0,400.0,3.0,3.0
1,6,230,101.0,500.0,2.0,3.0
1,12,0,501.0,106.0,3.0,4.0
1,20,624,0.0,400.0,5.0,4.0
1,2,624,101.0,400.0,3.0,3.0
1,12,230,104.0,102.0,3.0,3.0
2,17,627,502.0,0.0,1.0,4.0
1,17,310,501.0,500.0,5.0,3.0
2,8,626,502.0,400.0,2.0,1.0
1,19,0,101.0,0.0,5.0,1.0
1,12,0,101.0,106.0,1.0,3.0
1,12,0,501.0,500.0,5.0,3.0
2,2,626,0.0,400.0,1.0,3.0
2,12,230,0.0,109.0,5.0,4.0
1,6,230,501.0,312.0,5.0,4.0
1,2,210,0.0,200.0,1.0,4.0
1,4,0,109.0,400.0,1.0,3.0
1,5,624,503.0,400.0,5.0,1.0
1,9,236,501.0,0.0,2.0,4.0
1,4,210,402.0,102.0,1.0,2.0
1,3,624,0.0,400.0,2.0,3.0
1,10,624,104.0,400.0,5.0,1.0
1,1,626,502.0,400.0,3.0,4.0
1,3,210,0.0,0.0,2.0,4.0
1,21,230,101.0,512.0,5.0,3.0
1,9,230,101.0,109.0,2.0,4.0
1,2,624,502.0,400.0,5.0,3.0
1,2,761,101.0,0.0,2.0,2.0
2,3,624,210.0,400.0,2.0,3.0
1,13,230,101.0,0.0,5.0,3.0
1,12,624,502.0,400.0,1.0,3.0
2,18,230,101.0,102.0,2.0,2.0
2,20,230,108.0,307.0,5.0,3.0
2,3,761,101.0,200.0,5.0,4.0
1,15,624,101.0,400.0,5.0,4.0
2,12,230,101.0,109.0,1.0,3.0
1,2,740,502.0,500.0,1.0,3.0
2,1,930,101.0,511.0,3.0,1.0
1,21,0,101.0,500.0,3.0,3.0
1,6,0,0.0,207.0,1.0,4.0
1,16,624,101.0,400.0,4.0,1.0
1,17,210,0.0,400.0,1.0,4.0
1,15,121,103.0,400.0,3.0,3.0
2,3,0,502.0,511.0,2.0,3.0
2,3,626,502.0,400.0,2.0,2.0
1,17,624,0.0,500.0,5.0,1.0
1,21,310,501.0,500.0,5.0,3.0
1,8,625,0.0,400.0,1.0,4.0
1,17,624,0.0,400.0,3.0,4.0
1,18,220,101.0,0.0,5.0,3.0
1,13,0,122.0,400.0,1.0,1.0
2,12,210,101.0,0.0,1.0,2.0
1,9,930,102.0,511.0,2.0,4.0
1,12,625,101.0,500.0,4.0,3.0
1,3,236,501.0,0.0,4.0,2.0
1,3,236,501.0,400.0,2.0,3.0
1,13,230,103.0,500.0,4.0,4.0
2,18,626,101.0,400.0,2.0,2.0
1,5,0,0.0,500.0,1.0,3.0
1,4,761,0.0,106.0,1.0,3.0
2,15,624,0.0,400.0,1.0,3.0
1,20,230,108.0,207.0,2.0,4.0
1,18,230,101.0,0.0,1.0,1.0
1,18,210,101.0,400.0,4.0,3.0
1,14,624,0.0,400.0,3.0,4.0
1,20,761,0.0,207.0,5.0,3.0
1,1,624,109.0,400.0,4.0,1.0
2,12,626,101.0,400.0,2.0,1.0
1,5,761,108.0,102.0,4.0,3.0
1,21,0,501.0,400.0,2.0,3.0
1,4,220,102.0,511.0,5.0,4.0
1,14,624,101.0,400.0,3.0,2.0
1,11,624,402.0,400.0,5.0,3.0
1,11,210,0.0,400.0,1.0,3.0
1,10,930,501.0,511.0,4.0,4.0
1,1,761,102.0,200.0,2.0,4.0
1,6,740,502.0,400.0,3.0,4.0
2,18,210,0.0,0.0,5.0,4.0
2,12,761,501.0,102.0,4.0,4.0
1,2,761,108.0,0.0,4.0,2.0
1,1,236,502.0,400.0,2.0,2.0
1,19,230,501.0,212.0,5.0,3.0
2,12,0,501.0,0.0,3.0,4.0
1,16,230,101.0,400.0,2.0,2.0
1,15,0,101.0,400.0,2.0,4.0
2,20,230,102.0,500.0,4.0,4.0
1,2,230,101.0,102.0,1.0,2.0
1,4,624,502.0,400.0,3.0,4.0
1,18,627,503.0,400.0,1.0,1.0
1,16,0,108.0,400.0,2.0,3.0
1,3,624,501.0,400.0,2.0,2.0
1,6,626,502.0,400.0,3.0,3.0
1,10,761,501.0,207.0,1.0,3.0
2,12,740,502.0,400.0,2.0,4.0
2,3,624,502.0,400.0,3.0,4.0
1,7,626,501.0,400.0,3.0,3.0
1,19,230,101.0,200.0,2.0,4.0
2,9,626,501.0,400.0,2.0,4.0
2,1,624,101.0,400.0,5.0,3.0
1,21,626,502.0,400.0,2.0,4.0
1,1,930,502.0,511.0,5.0,3.0
2,18,0,101.0,500.0,5.0,3.0
1,7,624,203.0,500.0,5.0,4.0
1,11,624,104.0,400.0,5.0,4.0
1,13,624,101.0,400.0,3.0,3.0
1,6,624,0.0,400.0,5.0,4.0
1,17,624,108.0,400.0,3.0,4.0
1,2,761,101.0,0.0,5.0,3.0
2,7,230,101.0,400.0,5.0,4.0
2,18,626,501.0,400.0,2.0,4.0
1,9,624,501.0,400.0,5.0,2.0
1,1,624,0.0,400.0,2.0,3.0
1,3,860,0.0,400.0,2.0,1.0
1,11,210,210.0,200.0,1.0,3.0
1,13,624,203.0,400.0,4.0,3.0
1,8,624,104.0,400.0,5.0,3.0
2,12,624,501.0,400.0,5.0,4.0
1,7,761,501.0,0.0,4.0,2.0
1,12,624,501.0,400.0,5.0,3.0
1,8,624,501.0,400.0,1.0,3.0
1,4,624,501.0,400.0,4.0,2.0
1,2,624,101.0,400.0,3.0,4.0
2,3,740,122.0,500.0,5.0,4.0
1,3,740,301.0,500.0,2.0,4.0
1,18,210,101.0,109.0,5.0,2.0
1,7,0,0.0,400.0,5.0,2.0
1,15,626,122.0,400.0,2.0,3.0
1,15,0,502.0,106.0,2.0,4.0
1,1,230,102.0,400.0,5.0,3.0
2,12,230,101.0,500.0,4.0,3.0
2,2,230,0.0,0.0,3.0,2.0
1,6,625,102.0,500.0,4.0,3.0
1,12,624,102.0,500.0,1.0,4.0
1,12,210,102.0,400.0,4.0,3.0
1,17,626,101.0,400.0,3.0,2.0
1,15,230,0.0,106.0,1.0,3.0
1,16,230,101.0,0.0,4.0,4.0
1,19,627,502.0,400.0,1.0,1.0
1,1,624,101.0,400.0,5.0,4.0
1,1,624,203.0,400.0,4.0,3.0
1,14,0,0.0,400.0,2.0,1.0
1,10,626,501.0,400.0,3.0,2.0
1,14,230,0.0,500.0,5.0,2.0
1,18,624,501.0,400.0,4.0,4.0
1,1,624,0.0,400.0,3.0,3.0
1,6,0,108.0,500.0,3.0,4.0
2,8,624,102.0,400.0,5.0,3.0
1,16,624,501.0,400.0,5.0,4.0
1,18,230,501.0,500.0,4.0,4.0
1,1,624,101.0,400.0,3.0,3.0
1,17,930,101.0,511.0,4.0,3.0
1,14,740,108.0,312.0,1.0,3.0
1,14,0,502.0,400.0,3.0,4.0
1,14,220,0.0,0.0,5.0,2.0
1,14,220,210.0,0.0,1.0,3.0
1,3,230,501.0,207.0,2.0,3.0
1,17,624,501.0,400.0,1.0,4.0
1,8,624,102.0,400.0,5.0,3.0
1,6,624,102.0,400.0,4.0,1.0
2,1,624,102.0,400.0,4.0,2.0
1,2,236,502.0,400.0,2.0,4.0
2,21,626,501.0,400.0,5.0,4.0
1,6,310,502.0,500.0,1.0,4.0
1,12,626,501.0,400.0,3.0,3.0
1,14,624,101.0,400.0,5.0,1.0
1,16,624,109.0,400.0,1.0,3.0
1,10,625,0.0,400.0,5.0,2.0
1,15,626,501.0,400.0,2.0,3.0
1,11,860,0.0,400.0,2.0,2.0
2,12,624,0.0,400.0,1.0,3.0
2,3,624,0.0,400.0,5.0,3.0
2,18,230,0.0,512.0,4.0,4.0
1,2,626,502.0,400.0,3.0,4.0
1,9,626,501.0,400.0,4.0,4.0
1,17,930,210.0,511.0,4.0,4.0
1,2,310,402.0,500.0,1.0,2.0
1,15,230,108.0,102.0,5.0,3.0
1,19,230,101.0,511.0,4.0,3.0
1,5,626,502.0,400.0,5.0,4.0
1,1,624,102.0,400.0,3.0,3.0
1,11,624,502.0,400.0,3.0,2.0
2,20,930,501.0,511.0,5.0,4.0
2,1,624,502.0,500.0,4.0,4.0
2,13,230,101.0,0.0,5.0,3.0
1,21,230,0.0,200.0,4.0,4.0
2,18,0,108.0,102.0,2.0,2.0
2,12,230,101.0,102.0,5.0,1.0
1,11,626,501.0,400.0,4.0,2.0
1,6,310,501.0,500.0,5.0,4.0
1,13,0,101.0,106.0,1.0,4.0
2,12,0,501.0,106.0,4.0,3.0
1,11,230,122.0,0.0,4.0,4.0
1,5,624,203.0,400.0,2.0,2.0
1,3,624,104.0,400.0,3.0,3.0
1,3,860,203.0,400.0,5.0,4.0
2,17,624,501.0,400.0,5.0,3.0
1,6,624,102.0,400.0,2.0,3.0
1,1,624,0.0,400.0,2.0,4.0
2,12,761,502.0,0.0,2.0,3.0
1,19,624,0.0,400.0,2.0,4.0
1,6,624,203.0,400.0,3.0,2.0
1,3,0,122.0,207.0,5.0,3.0
1,5,626,501.0,400.0,4.0,3.0
1,5,230,101.0,200.0,3.0,4.0
1,21,624,501.0,400.0,5.0,4.0
2,3,761,502.0,0.0,3.0,4.0
1,1,310,0.0,500.0,5.0,2.0
2,18,626,502.0,400.0,4.0,3.0
1,1,210,0.0,500.0,1.0,3.0
1,18,624,501.0,400.0,3.0,4.0
1,20,624,102.0,400.0,5.0,3.0
1,19,626,501.0,400.0,3.0,4.0
2,18,230,101.0,109.0,4.0,4.0
1,13,0,0.0,500.0,2.0,4.0
1,11,930,501.0,511.0,5.0,3.0
1,18,230,101.0,307.0,2.0,3.0
1,6,624,502.0,400.0,4.0,3.0
2,18,624,501.0,400.0,5.0,2.0
1,15,230,502.0,400.0,5.0,3.0
1,12,230,101.0,306.0,3.0,4.0
1,3,230,0.0,512.0,4.0,3.0
1,13,0,101.0,500.0,3.0,3.0
1,12,627,101.0,400.0,1.0,3.0
1,1,230,102.0,0.0,4.0,4.0
1,7,236,502.0,400.0,3.0,4.0
1,13,230,0.0,212.0,4.0,4.0
1,15,230,108.0,400.0,3.0,4.0
1,1,0,502.0,106.0,4.0,3.0
1,9,0,101.0,0.0,3.0,2.0
1,20,624,203.0,400.0,5.0,3.0
1,14,310,0.0,500.0,4.0,3.0
2,12,626,502.0,400.0,3.0,4.0
1,11,626,102.0,500.0,3.0,4.0
2,3,740,122.0,0.0,4.0,1.0
1,2,230,102.0,0.0,2.0,2.0
1,18,210,102.0,400.0,3.0,2.0
1,9,624,101.0,400.0,1.0,3.0
1,1,210,0.0,400.0,1.0,3.0
1,10,0,101.0,400.0,1.0,3.0
2,1,625,0.0,400.0,5.0,3.0
1,18,930,501.0,511.0,4.0,3.0
1,7,0,101.0,500.0,2.0,4.0
1,6,310,502.0,500.0,2.0,4.0
1,9,230,101.0,0.0,5.0,3.0
2,20,626,122.0,400.0,3.0,3.0
1,14,310,0.0,0.0,1.0,1.0
1,7,624,502.0,400.0,5.0,4.0
1,10,0,109.0,500.0,3.0,4.0
2,18,930,502.0,511.0,3.0,3.0
1,11,0,101.0,500.0,2.0,2.0
1,21,624,502.0,400.0,5.0,2.0
1,21,624,0.0,400.0,3.0,4.0
1,10,860,101.0,400.0,1.0,1.0
1,18,230,501.0,500.0,2.0,4.0
1,4,230,502.0,0.0,1.0,1.0
2,17,626,102.0,500.0,5.0,4.0
2,18,236,502.0,0.0,4.0,4.0
1,4,210,203.0,511.0,1.0,2.0
1,4,210,203.0,400.0,1.0,3.0
2,10,626,502.0,400.0,3.0,3.0
1,11,624,101.0,400.0,3.0,2.0
1,2,624,203.0,400.0,4.0,2.0
1,15,626,502.0,500.0,3.0,2.0
1,7,624,102.0,400.0,3.0,3.0
1,2,624,502.0,400.0,5.0,4.0
1,2,210,101.0,109.0,2.0,2.0
1,19,230,108.0,306.0,3.0,4.0
1,5,626,102.0,400.0,2.0,4.0
1,10,230,203.0,512.0,4.0,3.0
1,1,626,101.0,400.0,2.0,1.0
1,19,0,502.0,106.0,2.0,4.0
1,14,310,0.0,500.0,1.0,3.0
1,15,210,210.0,200.0,1.0,4.0
2,1,230,102.0,0.0,5.0,4.0
2,19,761,0.0,102.0,2.0,4.0
1,1,930,502.0,511.0,4.0,3.0
1,20,624,108.0,400.0,4.0,4.0
1,21,626,501.0,400.0,2.0,3.0
1,5,230,301.0,212.0,1.0,2.0
1,6,230,101.0,400.0,2.0,1.0
2,12,626,501.0,400.0,4.0,3.0
1,2,624,101.0,400.0,3.0,4.0
2,3,0,101.0,0.0,3.0,4.0
1,10,930,501.0,511.0,3.0,4.0
1,12,624,101.0,400.0,4.0,2.0
1,13,626,101.0,500.0,3.0,3.0
1,20,761,203.0,0.0,5.0,3.0
1,10,624,503.0,400.0,2.0,2.0
1,7,210,203.0,200.0,1.0,3.0
2,10,0,108.0,511.0,4.0,3.0
1,1,310,0.0,500.0,5.0,2.0
1,14,0,0.0,500.0,2.0,4.0
1,3,624,501.0,400.0,4.0,2.0
1,9,210,108.0,109.0,2.0,4.0
1,11,624,0.0,400.0,3.0,2.0
1,2,624,501.0,400.0,4.0,4.0
1,18,230,101.0,109.0,3.0,4.0
1,10,624,101.0,400.0,3.0,3.0
1,1,930,0.0,511.0,4.0,2.0
1,1,624,502.0,400.0,5.0,4.0
1,6,626,502.0,400.0,2.0,4.0
1,10,0,301.0,400.0,1.0,2.0
1,11,0,101.0,500.0,4.0,4.0
2,9,626,502.0,400.0,4.0,2.0
1,13,230,101.0,0.0,3.0,4.0
1,21,624,0.0,400.0,5.0,1.0
2,12,0,501.0,511.0,1.0,2.0
1,20,230,101.0,102.0,2.0,3.0
2,5,930,101.0,400.0,2.0,1.0
1,13,0,502.0,400.0,5.0,4.0
1,1,626,502.0,400.0,3.0,4.0
2,6,740,502.0,400.0,3.0,2.0
2,18,230,0.0,200.0,2.0,2.0
1,13,624,109.0,400.0,1.0,4.0
1,1,220,0.0,400.0,5.0,3.0
1,10,740,501.0,500.0,3.0,4.0
1,4,624,501.0,400.0,3.0,4.0
2,15,626,501.0,400.0,3.0,4.0
1,11,740,103.0,312.0,4.0,3.0
1,14,624,0.0,500.0,2.0,4.0
1,4,230,0.0,500.0,1.0,1.0
2,1,624,503.0,400.0,4.0,4.0
1,1,210,0.0,400.0,1.0,4.0
1,11,624,0.0,400.0,5.0,4.0
1,4,230,210.0,0.0,4.0,3.0
1,18,627,203.0,400.0,1.0,3.0
1,20,0,101.0,109.0,1.0,3.0
1,10,930,502.0,511.0,3.0,4.0
1,2,0,501.0,400.0,1.0,3.0
1,2,230,102.0,200.0,2.0,3.0
1,15,624,102.0,400.0,2.0,1.0
1,13,220,0.0,200.0,2.0,3.0
1,20,210,0.0,0.0,1.0,4.0
1,17,624,203.0,400.0,3.0,3.0
1,8,930,501.0,511.0,5.0,4.0
1,19,624,502.0,400.0,4.0,2.0
1,5,230,501.0,400.0,4.0,4.0
2,12,930,203.0,511.0,4.0,4.0
1,5,624,101.0,400.0,2.0,4.0
1,21,761,203.0,0.0,4.0,3.0
1,3,210,108.0,106.0,5.0,4.0
1,1,210,203.0,400.0,3.0,2.0
1,17,626,502.0,400.0,3.0,1.0
1,12,210,0.0,109.0,1.0,3.0
1,20,0,502.0,102.0,1.0,1.0
1,15,624,0.0,400.0,5.0,2.0
2,13,230,0.0,207.0,4.0,3.0
2,15,627,0.0,400.0,1.0,3.0
1,7,210,0.0,102.0,2.0,4.0
2,12,236,501.0,0.0,3.0,4.0
2,12,626,101.0,400.0,5.0,4.0
1,2,230,102.0,200.0,2.0,1.0
2,3,624,101.0,400.0,2.0,4.0
1,3,624,0.0,400.0,5.0,2.0
1,19,626,101.0,400.0,3.0,3.0
1,8,626,502.0,400.0,4.0,3.0
2,7,626,502.0,400.0,2.0,3.0
1,17,930,501.0,511.0,2.0,1.0
1,16,230,101.0,106.0,1.0,4.0
1,18,624,501.0,400.0,3.0,4.0
1,21,626,501.0,400.0,2.0,4.0
1,20,624,109.0,400.0,2.0,4.0
1,14,310,501.0,500.0,5.0,4.0
1,6,624,102.0,400.0,3.0,3.0
2,18,236,501.0,400.0,2.0,2.0
1,10,0,502.0,400.0,2.0,2.0
2,13,761,502.0,200.0,4.0,2.0
2,9,626,502.0,400.0,3.0,4.0
1,1,626,502.0,400.0,2.0,3.0
1,17,626,501.0,400.0,3.0,4.0
1,5,930,502.0,511.0,2.0,4.0
1,4,624,102.0,400.0,3.0,4.0
1,5,0,108.0,511.0,5.0,3.0
1,12,626,101.0,400.0,3.0,1.0
1,18,624,0.0,400.0,5.0,4.0
1,17,0,101.0,102.0,1.0,4.0
1,21,626,501.0,400.0,3.0,4.0
1,13,624,502.0,400.0,3.0,4.0
1,19,624,102.0,400.0,4.0,4.0
1,14,0,0.0,500.0,5.0,3.0
1,15,626,502.0,400.0,4.0,3.0
1,9,624,101.0,400.0,5.0,3.0
1,20,624,102.0,400.0,2.0,4.0
1,20,624,0.0,400.0,3.0,3.0
1,11,626,503.0,400.0,5.0,3.0
2,12,230,501.0,400.0,1.0,3.0
1,3,230,104.0,512.0,2.0,2.0
1,13,761,101.0,200.0,4.0,4.0
1,4,930,102.0,511.0,3.0,1.0
1,4,626,501.0,400.0,2.0,4.0
1,1,625,102.0,400.0,2.0,3.0
1,2,230,101.0,500.0,2.0,2.0
1,4,624,108.0,400.0,3.0,3.0
1,3,230,101.0,102.0,4.0,4.0
1,1,624,0.0,400.0,1.0,1.0
1,5,230,301.0,0.0,4.0,3.0
1,2,624,101.0,400.0,2.0,4.0
1,18,236,501.0,500.0,2.0,3.0
1,3,624,0.0,400.0,1.0,1.0
2,18,230,101.0,106.0,2.0,4.0
1,10,624,108.0,400.0,5.0,3.0
1,11,930,501.0,511.0,3.0,4.0
1,17,310,203.0,500.0,1.0,3.0
1,14,230,0.0,212.0,3.0,3.0
1,12,236,501.0,400.0,5.0,4.0
2,14,624,0.0,308.0,2.0,1.0
1,9,230,501.0,308.0,2.0,3.0
1,16,310,203.0,308.0,1.0,4.0
1,5,236,108.0,500.0,3.0,4.0
1,21,930,502.0,511.0,2.0,3.0
1,12,121,502.0,400.0,3.0,2.0
1,12,230,0.0,207.0,4.0,3.0
2,1,761,502.0,200.0,2.0,4.0
1,7,625,203.0,400.0,5.0,4.0
2,12,626,501.0,400.0,5.0,3.0
1,6,624,101.0,400.0,5.0,2.0
1,3,0,501.0,400.0,1.0,2.0
1,6,0,108.0,500.0,3.0,3.0
2,14,626,502.0,400.0,5.0,2.0
1,1,121,502.0,400.0,3.0,3.0
1,19,740,502.0,0.0,5.0,4.0
1,1,930,102.0,511.0,2.0,3.0
1,6,624,203.0,400.0,4.0,4.0
1,11,230,0.0,400.0,3.0,2.0
2,7,624,210.0,500.0,4.0,3.0
1,21,0,0.0,400.0,3.0,3.0
1,17,310,501.0,500.0,3.0,4.0
1,18,236,501.0,400.0,3.0,4.0
1,9,624,102.0,400.0,2.0,3.0
1,5,860,501.0,400.0,1.0,2.0
1,18,236,501.0,500.0,2.0,3.0
1,11,761,101.0,0.0,2.0,3.0
1,11,210,102.0,102.0,3.0,4.0
1,11,210,102.0,200.0,4.0,2.0
1,19,761,0.0,109.0,2.0,4.0
2,3,761,101.0,0.0,3.0,4.0
1,19,230,0.0,0.0,5.0,3.0
1,15,624,0.0,400.0,5.0,4.0
1,13,626,501.0,400.0,1.0,4.0
2,18,624,0.0,400.0,3.0,2.0
1,6,624,502.0,400.0,5.0,4.0
1,16,230,108.0,400.0,3.0,2.0
1,8,310,210.0,500.0,1.0,4.0
1,13,210,0.0,400.0,3.0,3.0
1,12,210,101.0,102.0,4.0,4.0
1,16,624,102.0,400.0,1.0,3.0
1,18,626,501.0,400.0,4.0,4.0
2,1,626,503.0,400.0,2.0,2.0
1,2,230,501.0,500.0,4.0,2.0
1,15,230,501.0,200.0,4.0,4.0
1,5,230,101.0,400.0,5.0,4.0
1,15,624,501.0,400.0,4.0,4.0
2,12,626,501.0,400.0,2.0,4.0
1,2,626,102.0,400.0,4.0,2.0
1,5,0,101.0,102.0,1.0,4.0
1,15,626,501.0,400.0,3.0,3.0
1,19,230,0.0,0.0,5.0,3.0
1,3,230,0.0,400.0,4.0,4.0
2,12,626,102.0,400.0,3.0,4.0
1,2,624,102.0,400.0,2.0,2.0
1,8,624,102.0,400.0,5.0,3.0
1,12,761,501.0,200.0,3.0,3.0
2,12,624,501.0,400.0,2.0,3.0
1,11,624,501.0,400.0,5.0,4.0
1,8,761,102.0,312.0,1.0,1.0
1,2,761,102.0,102.0,2.0,4.0
1,6,0,502.0,0.0,2.0,4.0
1,2,624,104.0,400.0,3.0,3.0
1,4,930,502.0,500.0,5.0,4.0
1,1,210,0.0,109.0,1.0,3.0
1,21,626,501.0,500.0,4.0,4.0
1,7,930,502.0,511.0,2.0,3.0
2,10,0,108.0,0.0,2.0,4.0
1,18,624,109.0,400.0,5.0,4.0
2,19,220,101.0,109.0,1.0,4.0
1,1,626,502.0,400.0,4.0,4.0
1,6,761,102.0,102.0,2.0,3.0
2,13,236,502.0,400.0,4.0,3.0
1,2,236,502.0,200.0,3.0,2.0
1,12,0,203.0,400.0,1.0,3.0
1,7,624,501.0,400.0,5.0,3.0
2,6,761,101.0,207.0,4.0,3.0
1,13,0,108.0,102.0,1.0,1.0
1,4,626,501.0,400.0,4.0,3.0
1,21,624,203.0,400.0,4.0,2.0
1,8,626,501.0,400.0,2.0,3.0
1,19,230,502.0,400.0,4.0,4.0
1,10,626,101.0,400.0,2.0,2.0
1,12,230,0.0,200.0,1.0,4.0
1,16,624,501.0,400.0,5.0,3.0
1,10,210,402.0,400.0,1.0,2.0
2,13,230,101.0,109.0,2.0,4.0
2,6,930,502.0,511.0,1.0,2.0
1,21,624,502.0,400.0,5.0,3.0
1,14,0,0.0,500.0,4.0,3.0
1,14,624,203.0,400.0,5.0,3.0
1,8,930,102.0,512.0,4.0,2.0
1,2,310,502.0,400.0,5.0,4.0
1,15,626,502.0,400.0,5.0,3.0
1,6,230,102.0,400.0,5.0,4.0
2,12,626,102.0,400.0,5.0,4.0
2,18,230,502.0,400.0,1.0,4.0
2,3,230,203.0,0.0,5.0,3.0
1,6,0,0.0,500.0,5.0,4.0
2,19,761,108.0,200.0,3.0,4.0
1,20,740,501.0,400.0,5.0,2.0
1,10,0,502.0,400.0,5.0,3.0
1,14,310,501.0,500.0,4.0,3.0
1,2,0,0.0,400.0,1.0,1.0
1,12,230,103.0,400.0,1.0,3.0
1,6,626,102.0,400.0,2.0,3.0
1,4,624,203.0,400.0,3.0,3.0
1,1,210,203.0,207.0,3.0,4.0
1,16,230,101.0,0.0,1.0,1.0
2,5,230,502.0,512.0,5.0,2.0
2,1,121,502.0,400.0,4.0,2.0
1,8,0,0.0,400.0,1.0,1.0
1,10,624,101.0,400.0,5.0,4.0
1,19,626,501.0,400.0,5.0,4.0
1,10,210,203.0,400.0,2.0,3.0
1,10,624,101.0,400.0,5.0,4.0
1,15,121,502.0,400.0,2.0,3.0
1,10,625,0.0,400.0,1.0,3.0
1,1,624,102.0,500.0,5.0,3.0
1,16,626,101.0,400.0,5.0,2.0
1,1,624,0.0,400.0,1.0,4.0
2,3,230,101.0,400.0,2.0,3.0
2,12,230,101.0,109.0,2.0,3.0
1,15,230,502.0,500.0,4.0,1.0
1,14,624,101.0,400.0,5.0,3.0
1,5,626,102.0,400.0,5.0,3.0
1,6,624,101.0,400.0,2.0,3.0
1,4,230,101.0,106.0,2.0,3.0
1,19,210,301.0,102.0,1.0,3.0
2,1,624,502.0,400.0,3.0,2.0
1,5,236,102.0,0.0,3.0,4.0
1,7,624,102.0,400.0,3.0,4.0
1,12,230,101.0,500.0,4.0,2.0
1,6,624,203.0,400.0,2.0,2.0
1,15,624,203.0,500.0,3.0,2.0
1,10,626,101.0,400.0,5.0,4.0
1,21,230,104.0,512.0,2.0,4.0
1,1,0,101.0,500.0,2.0,4.0
2,12,0,101.0,400.0,1.0,2.0
2,4,0,0.0,102.0,3.0,1.0
1,13,230,108.0,102.0,2.0,3.0
1,15,230,101.0,102.0,4.0,4.0
1,4,210,203.0,109.0,5.0,1.0
2,12,624,0.0,500.0,5.0,4.0
1,2,230,101.0,0.0,2.0,3.0
1,1,230,502.0,0.0,2.0,4.0
1,12,626,101.0,400.0,3.0,4.0
2,13,210,108.0,109.0,4.0,4.0
1,15,230,102.0,312.0,3.0,4.0
1,1,624,0.0,400.0,1.0,4.0
1,17,236,501.0,400.0,5.0,4.0
1,16,0,101.0,400.0,4.0,3.0
1,12,210,0.0,109.0,1.0,3.0
1,1,624,502.0,400.0,3.0,3.0
1,12,210,101.0,400.0,4.0,4.0
1,18,624,101.0,400.0,2.0,4.0
1,18,210,301.0,106.0,2.0,3.0
1,14,0,0.0,400.0,3.0,3.0
2,7,624,0.0,400.0,2.0,3.0
1,8,624,0.0,400.0,1.0,4.0
1,18,626,501.0,400.0,2.0,4.0
1,4,230,101.0,102.0,1.0,3.0
1,14,0,0.0,500.0,4.0,3.0
1,1,121,0.0,400.0,1.0,2.0
1,8,626,501.0,400.0,4.0,2.0
2,1,236,102.0,400.0,3.0,3.0
1,5,626,501.0,400.0,2.0,3.0
2,12,626,102.0,400.0,2.0,2.0
1,12,930,502.0,511.0,1.0,4.0
1,4,624,501.0,400.0,2.0,4.0
2,18,860,0.0,400.0,4.0,2.0
1,18,761,301.0,400.0,5.0,3.0
1,20,626,101.0,400.0,4.0,4.0
1,9,230,502.0,102.0,3.0,2.0
2,3,236,501.0,102.0,4.0,4.0
1,1,210,101.0,400.0,3.0,3.0
1,6,624,0.0,400.0,5.0,4.0
1,20,0,503.0,400.0,3.0,4.0
2,3,626,502.0,400.0,3.0,4.0
1,1,230,108.0,312.0,2.0,4.0
2,12,626,101.0,400.0,2.0,3.0
1,20,626,101.0,400.0,2.0,4.0
1,14,210,0.0,500.0,1.0,4.0
1,5,624,0.0,500.0,1.0,3.0
1,19,624,0.0,400.0,2.0,3.0
2,3,626,502.0,400.0,2.0,3.0
1,13,624,108.0,400.0,2.0,4.0
1,18,624,501.0,306.0,3.0,4.0
1,13,230,101.0,106.0,4.0,4.0
1,9,860,0.0,0.0,1.0,3.0
1,6,210,203.0,400.0,3.0,4.0
1,10,930,104.0,511.0,4.0,1.0
